incident_id,created_date,resolved_date,priority,severity,status,category,sub_category,assignment_group,resolver,sla_target_hours,resolution_time_hours,reopened_flag,sla_breach_flag,customer_id,ticket_subject,ticket_description,resolution,customer_satisfaction_rating
INC100146,22:00.0,20:48.0,P4,Low,Closed,Database,SQL,DB Team,Vikas,60,28.97999954,0,0,CUST03807,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC100147,11:00.0,49:24.0,P2,High,Closed,Hardware,Laptop,Desktop Team,John,48,17.63999939,0,0,CUST04449,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC100148,02:00.0,NULL,P4,Low,Pending Engineering,Cloud,Azure,Cloud Team,Neha,60,NULL,0,NULL,CUST00392,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100149,07:00.0,27:24.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Rahul,72,36.34000015,0,0,CUST04254,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,4
INC100150,46:00.0,01:36.0,P2,High,Resolved,Email,Outlook,Messaging Team,Vikas,48,20.26000023,1,0,CUST02422,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC100151,38:00.0,NULL,P3,Medium,Pending Input,Application,ERP,App Team,Rahul,72,NULL,0,NULL,CUST02889,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100152,17:00.0,NULL,P1,Critical,Open,Database,SQL,DB Team,Amit,24,NULL,0,NULL,CUST01311,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100153,54:00.0,NULL,P4,Low,Open,Hardware,Laptop,Desktop Team,John,60,NULL,1,NULL,CUST03001,Password Reset,User reported password reset.,NULL,NULL
INC100154,36:00.0,30:36.0,P3,Medium,Closed,Application,ERP,App Team,Rahul,72,35.90999985,0,0,CUST02576,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,4
INC100155,07:00.0,02:48.0,P4,Low,Closed,Application,ERP,App Team,Rahul,60,42.93000031,0,0,CUST02340,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,4
INC100156,07:00.0,28:00.0,P2,High,Closed,Hardware,Laptop,Desktop Team,Ravi,48,25.35000038,0,0,CUST00532,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,4
INC100157,18:00.0,25:48.0,P2,High,Closed,Application,ERP,App Team,Priya,48,19.12999916,1,0,CUST04539,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC100158,29:00.0,NULL,P2,High,Open,Access,Password,IAM Team,David,48,NULL,0,NULL,CUST03922,Database Timeout,User reported database timeout.,NULL,NULL
INC100159,49:00.0,31:00.0,P3,Medium,Resolved,Database,SQL,DB Team,Ravi,72,43.70000076,0,0,CUST04517,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC100160,49:00.0,56:12.0,P3,Medium,Closed,Software,Installation,Desktop Team,John,72,40.11999893,0,0,CUST04251,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC100161,16:00.0,32:12.0,P4,Low,Closed,Software,Installation,Desktop Team,Neha,60,28.27000046,0,0,CUST04757,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC100162,42:00.0,NULL,P4,Low,Open,Access,Password,IAM Team,Priya,60,NULL,1,NULL,CUST00233,Azure VM Down,User reported azure vm down.,NULL,NULL
INC100163,41:00.0,NULL,P3,Medium,Pending Engineering,Security,Access,Security Team,Ankit,72,NULL,0,NULL,CUST00249,Azure VM Down,User reported azure vm down.,NULL,NULL
INC100164,34:00.0,56:48.0,P4,Low,Closed,Security,Access,Security Team,Rahul,60,40.38000107,0,0,CUST03405,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC100165,13:00.0,37:00.0,P3,Medium,Closed,Application,ERP,App Team,Priya,72,34.40000153,1,0,CUST03036,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC100166,06:00.0,39:36.0,P2,High,Closed,Hardware,Laptop,Desktop Team,David,48,21.55999947,0,0,CUST03426,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC100167,52:00.0,25:00.0,P3,Medium,Closed,Backup,Restore,Infra Team,Ankit,72,39.54999924,0,0,CUST00738,Application Crash,User reported application crash.,Resolved application crash after investigation.,4
INC100168,29:00.0,41:00.0,P2,High,Closed,Access,Password,IAM Team,Priya,48,22.20000076,0,0,CUST00067,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,3
INC100169,08:00.0,44:36.0,P4,Low,Closed,Backup,Restore,Infra Team,Amit,60,30.61000061,0,0,CUST03165,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC100170,48:00.0,NULL,P3,Medium,Open,Access,Password,IAM Team,Vikas,72,NULL,1,NULL,CUST00793,Database Timeout,User reported database timeout.,NULL,NULL
INC100171,50:00.0,41:36.0,P3,Medium,Closed,Backup,Restore,Infra Team,Ravi,72,39.86000061,0,0,CUST03881,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC100172,09:00.0,NULL,P3,Medium,Open,Application,ERP,App Team,Priya,72,NULL,0,NULL,CUST03220,Azure VM Down,User reported azure vm down.,NULL,NULL
INC100173,53:00.0,24:48.0,P3,Medium,Closed,Backup,Restore,Infra Team,Sneha,72,40.52999878,0,0,CUST00898,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC100174,19:00.0,NULL,P4,Low,Pending Input,Network,Connectivity,Network Team,Vikas,60,NULL,0,NULL,CUST04739,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC100175,46:00.0,44:12.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Ravi,72,45.97000122,1,0,CUST00901,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC100176,28:00.0,29:12.0,P3,Medium,Closed,Application,ERP,App Team,Amit,72,37.02000046,0,0,CUST04250,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,3
INC100177,20:00.0,NULL,P3,Medium,Open,Software,Installation,Desktop Team,Amit,72,NULL,0,NULL,CUST03766,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100178,34:00.0,32:48.0,P4,Low,Closed,Security,Access,Security Team,Vikas,60,43.97999954,0,0,CUST01699,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC100179,30:00.0,11:24.0,P3,Medium,Closed,Security,Access,Security Team,Neha,72,44.68999863,0,0,CUST01200,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,2
INC100180,18:00.0,NULL,P2,High,Pending Input,Backup,Restore,Infra Team,Rahul,48,NULL,0,NULL,CUST01753,Application Crash,User reported application crash.,NULL,NULL
INC100181,17:00.0,NULL,P4,Low,Open,Security,Access,Security Team,Ravi,60,NULL,0,NULL,CUST04808,Database Timeout,User reported database timeout.,NULL,NULL
INC100182,03:00.0,NULL,P3,Medium,Open,Cloud,Azure,Cloud Team,Ankit,72,NULL,1,NULL,CUST02706,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC100183,43:00.0,NULL,P2,High,Pending Engineering,Network,Connectivity,Network Team,Sneha,48,NULL,0,NULL,CUST03897,Password Reset,User reported password reset.,NULL,NULL
INC100184,12:00.0,NULL,P3,Medium,Pending Engineering,Backup,Restore,Infra Team,Neha,72,NULL,0,NULL,CUST00733,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC100185,34:00.0,NULL,P4,Low,Pending Input,Network,Connectivity,Network Team,Ravi,60,NULL,0,NULL,CUST01441,Printer Offline,User reported printer offline.,NULL,NULL
INC100186,50:00.0,29:36.0,P2,High,Resolved,Security,Access,Security Team,John,48,58.65999985,0,1,CUST04451,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,NULL
INC100187,56:00.0,22:24.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Neha,72,28.44000053,0,0,CUST00116,Application Crash,User reported application crash.,Resolved application crash after investigation.,4
INC100188,36:00.0,NULL,P4,Low,Open,Cloud,Azure,Cloud Team,Ravi,60,NULL,0,NULL,CUST03322,Azure VM Down,User reported azure vm down.,NULL,NULL
INC100189,20:00.0,17:00.0,P3,Medium,Closed,Database,SQL,DB Team,Ravi,72,38.95000076,0,0,CUST02188,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC100190,37:00.0,NULL,P3,Medium,Pending Input,Network,Connectivity,Network Team,Neha,72,NULL,0,NULL,CUST00509,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100191,19:00.0,54:24.0,P3,Medium,Closed,Software,Installation,Desktop Team,Neha,72,43.59000015,0,0,CUST01095,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC100192,29:00.0,NULL,P3,Medium,Pending Engineering,Backup,Restore,Infra Team,Amit,72,NULL,0,NULL,CUST04404,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC100193,43:00.0,NULL,P3,Medium,Pending Engineering,Database,SQL,DB Team,Sneha,72,NULL,0,NULL,CUST02964,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC100194,07:00.0,38:12.0,P3,Medium,Closed,Software,Installation,Desktop Team,Ankit,72,29.52000046,0,0,CUST04778,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,4
INC100195,57:00.0,06:36.0,P3,Medium,Resolved,Network,Connectivity,Network Team,Rahul,72,37.15999985,0,0,CUST02525,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC100196,16:00.0,26:12.0,P4,Low,Closed,Cloud,Azure,Cloud Team,Vikas,60,31.17000008,0,0,CUST00566,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC100197,18:00.0,12:36.0,P2,High,Resolved,Application,ERP,App Team,Amit,48,33.90999985,0,0,CUST04418,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,NULL
INC100198,55:00.0,10:00.0,P2,High,Closed,Application,ERP,App Team,Sneha,48,19.25,0,0,CUST03793,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,3
INC100199,34:00.0,39:24.0,P2,High,Resolved,Cloud,Azure,Cloud Team,Rahul,48,22.09000015,1,0,CUST03435,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC100200,15:00.0,31:48.0,P2,High,Closed,Database,SQL,DB Team,Vikas,48,28.28000069,0,0,CUST01920,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC100201,48:00.0,NULL,P1,Critical,Pending Engineering,Application,ERP,App Team,Sneha,24,NULL,0,NULL,CUST04720,Application Crash,User reported application crash.,NULL,NULL
INC100202,38:00.0,NULL,P4,Low,Pending Engineering,Backup,Restore,Infra Team,Ankit,60,NULL,0,NULL,CUST04271,Application Crash,User reported application crash.,NULL,NULL
INC100203,19:00.0,28:00.0,P1,Critical,Closed,Software,Installation,Desktop Team,Vikas,24,17.14999962,1,0,CUST02822,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC100204,20:00.0,NULL,P3,Medium,Pending Input,Email,Outlook,Messaging Team,Ravi,72,NULL,0,NULL,CUST04407,Application Crash,User reported application crash.,NULL,NULL
INC100205,54:00.0,18:00.0,P3,Medium,Closed,Application,ERP,App Team,Rahul,72,41.40000153,0,0,CUST02089,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC100206,41:00.0,46:24.0,P3,Medium,Closed,Backup,Restore,Infra Team,David,72,49.09000015,0,0,CUST00597,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC100207,46:00.0,NULL,P3,Medium,Open,Cloud,Azure,Cloud Team,Rahul,72,NULL,0,NULL,CUST02728,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC100208,13:00.0,55:00.0,P4,Low,Closed,Database,SQL,DB Team,Rahul,60,37.70000076,0,0,CUST02319,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,5
INC100209,34:00.0,NULL,P3,Medium,Open,Security,Access,Security Team,Neha,72,NULL,0,NULL,CUST04074,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100210,51:00.0,NULL,P3,Medium,Pending Input,Backup,Restore,Infra Team,Ankit,72,NULL,0,NULL,CUST00375,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100211,47:00.0,44:36.0,P1,Critical,Closed,Security,Access,Security Team,Sneha,24,13.96000004,0,0,CUST04668,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,5
INC100212,35:00.0,NULL,P4,Low,Open,Backup,Restore,Infra Team,Neha,60,NULL,0,NULL,CUST04019,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC100213,46:00.0,10:00.0,P2,High,Closed,Application,ERP,App Team,Sneha,48,34.40000153,0,0,CUST00609,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC100214,26:00.0,39:12.0,P4,Low,Closed,Cloud,Azure,Cloud Team,David,60,21.21999931,0,0,CUST03959,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC100215,00:00.0,NULL,P3,Medium,Open,Email,Outlook,Messaging Team,John,72,NULL,0,NULL,CUST02251,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC100216,01:00.0,19:36.0,P4,Low,Resolved,Email,Outlook,Messaging Team,Ravi,60,23.30999947,0,0,CUST02068,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,NULL
INC100217,50:00.0,18:12.0,P2,High,Resolved,Backup,Restore,Infra Team,Amit,48,21.46999931,0,0,CUST00661,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC100218,25:00.0,53:12.0,P3,Medium,Resolved,Software,Installation,Desktop Team,Rahul,72,25.46999931,0,0,CUST02714,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC100219,57:00.0,NULL,P1,Critical,Open,Cloud,Azure,Cloud Team,Ankit,24,NULL,0,NULL,CUST00382,Azure VM Down,User reported azure vm down.,NULL,NULL
INC100220,59:00.0,40:24.0,P3,Medium,Closed,Access,Password,IAM Team,John,72,49.68999863,0,0,CUST03263,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC100221,10:00.0,NULL,P2,High,Open,Access,Password,IAM Team,Amit,48,NULL,0,NULL,CUST01147,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC100222,47:00.0,54:48.0,P1,Critical,Closed,Database,SQL,DB Team,Amit,24,9.130000114,0,0,CUST02674,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,4
INC100223,17:00.0,17:36.0,P3,Medium,Resolved,Cloud,Azure,Cloud Team,Priya,72,36.00999832,0,0,CUST00703,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,NULL
INC100224,51:00.0,58:12.0,P4,Low,Closed,Database,SQL,DB Team,David,60,30.12000084,0,0,CUST00873,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC100225,19:00.0,55:00.0,P3,Medium,Resolved,Security,Access,Security Team,David,72,30.60000038,0,0,CUST00847,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC100226,22:00.0,NULL,P2,High,Open,Access,Password,IAM Team,Vikas,48,NULL,0,NULL,CUST00102,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC100227,24:00.0,NULL,P2,High,Pending Engineering,Software,Installation,Desktop Team,Ankit,48,NULL,0,NULL,CUST03119,Azure VM Down,User reported azure vm down.,NULL,NULL
INC100228,17:00.0,26:00.0,P2,High,Closed,Hardware,Laptop,Desktop Team,Ravi,48,25.14999962,0,0,CUST02021,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,4
INC100229,39:00.0,10:48.0,P3,Medium,Closed,Database,SQL,DB Team,Ravi,72,52.52999878,0,0,CUST03528,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,4
INC100230,19:00.0,17:48.0,P3,Medium,Closed,Cloud,Azure,Cloud Team,Rahul,72,52.97999954,0,0,CUST01986,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC100231,17:00.0,12:12.0,P3,Medium,Resolved,Database,SQL,DB Team,Vikas,72,53.91999817,1,0,CUST03782,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC100232,51:00.0,11:24.0,P4,Low,Closed,Database,SQL,DB Team,Amit,60,24.34000015,0,0,CUST03089,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC100233,38:00.0,20:36.0,P3,Medium,Resolved,Email,Outlook,Messaging Team,Sneha,72,51.70999908,1,0,CUST02946,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC100234,40:00.0,13:36.0,P2,High,Closed,Cloud,Azure,Cloud Team,Priya,48,28.55999947,0,0,CUST02717,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,4
INC100235,00:00.0,30:36.0,P2,High,Closed,Cloud,Azure,Cloud Team,Sneha,48,27.51000023,0,0,CUST04822,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,5
